240	#TABLE_AREASET_TXT_000238#	241,204,135	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
241	#TABLE_AREASET_TXT_000239#	179,42,224	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
242	#TABLE_AREASET_TXT_000240#	3,196,74	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
243	#TABLE_AREASET_TXT_000241#	198,52,240	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
244	#TABLE_AREASET_TXT_000242#	215,130,9	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
245	#TABLE_AREASET_TXT_000243#	48,202,188	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
246	#TABLE_AREASET_TXT_000244#	27,69,133	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
247	#TABLE_AREASET_TXT_000245#	166,14,218	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
248	#TABLE_AREASET_TXT_000246#	110,125,152	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
249	#TABLE_AREASET_TXT_000247#	206,63,239	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
250	#TABLE_AREASET_TXT_000248#	217,104,215	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
251	#TABLE_AREASET_TXT_000249#	239,134,60	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
252	#TABLE_AREASET_TXT_000250#	180,40,8	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
253	#TABLE_AREASET_TXT_000251#	13,75,166	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
254	#TABLE_AREASET_TXT_000252#	18,222,247	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
255	#TABLE_AREASET_TXT_000253#	122,97,10	-1	114,148,155	255,255,255	-1.0,-1.0,-1.0	0
